preceding_group,letter,percent
yph,e,0.4
yph,o,0.4
yph,i,0.2
ryp,h,1.0
cry,p,1.0
ocr,a,0.68
ocr,i,0.16
ocr,e,0.08
ocr,y,0.04
ocr,é,0.04
ogé,e,0.33333333333333337
ogé,n,0.33333333333333337
ogé,s,0.33333333333333337
pog,r,0.75
pog,n,0.125
pog,é,0.125
oll,e,0.38028169014084506
oll,a,0.26760563380281693
oll,i,0.1267605633802817
oll,o,0.05633802816901408
oll,u,0.05633802816901408
oll,è,0.05633802816901408
oll,é,0.04225352112676056
oll,y,0.01408450704225352
lec,t,0.9253731343283582
lec,a,0.02985074626865672
lec,h,0.02985074626865672
lec,l,0.01492537313432836
sto,c,0.21739130434782608
sto,r,0.17391304347826086
sto,n,0.13043478260869565
sto,p,0.13043478260869565
sto,i,0.06521739130434782
sto,l,0.06521739130434782
sto,u,0.06521739130434782
sto,d,0.021739130434782608
sto,f,0.021739130434782608
sto,m,0.021739130434782608
sto,s,0.021739130434782608
sto,t,0.021739130434782608
sto,y,0.021739130434782608
sto,ï,0.021739130434782608
pos,i,0.2280701754385965
pos,e,0.2105263157894737
pos,é,0.1871345029239766
pos,t,0.15789473684210525
pos,a,0.11695906432748539
pos,s,0.0935672514619883
pos,o,0.005847953216374269
phe,r,0.41666666666666663
phe,s,0.33333333333333337
phe,l,0.16666666666666669
phe,n,0.08333333333333334
éos,e,1.0
héo,r,0.411764705882353
héo,l,0.35294117647058826
héo,n,0.11764705882352942
héo,d,0.05882352941176471
héo,s,0.05882352941176471
oth,è,0.45454545454545453
oth,é,0.2727272727272727
oth,a,0.09090909090909091
oth,o,0.09090909090909091
oth,s,0.09090909090909091
pot,e,0.5
pot,a,0.1388888888888889
pot,i,0.1388888888888889
pot,h,0.1111111111111111
pot,-,0.05555555555555555
pot,s,0.027777777777777776
pot,é,0.027777777777777776
ôtr,e,1.0
pôt,s,0.6
pôt, ,0.2
pôt,r,0.2
apô,t,1.0
ara,t,0.13178294573643412
ara,i,0.124031007751938
ara,n,0.124031007751938
ara,b,0.10852713178294573
ara,c,0.10852713178294573
ara,d,0.06976744186046512
ara,î,0.05426356589147287
ara,l,0.05426356589147287
ara,g,0.03875968992248062
ara,v,0.0310077519379845
ara,s,0.0310077519379845
ara,p,0.0310077519379845
ara,q,0.023255813953488372
ara,m,0.01550387596899225
ara,o,0.01550387596899225
ara,f,0.01550387596899225
ara,k,0.007751937984496125
ara,j,0.007751937984496125
ara,ï,0.007751937984496125
ppa,r,0.8787878787878788
ppa,n,0.09090909090909091
ppa,u,0.030303030303030304
app,r,0.32432432432432434
app,e,0.2216216216216216
app,a,0.17297297297297298
app,o,0.11891891891891891
app,l,0.08648648648648649
app,é,0.043243243243243246
app,u,0.032432432432432434
raî,n,0.4375
raî,t,0.34375
raî,c,0.21875
rei,n,0.525
rei,l,0.375
rei,z,0.05
rei,c,0.025
rei,m,0.025
are,n,0.3220338983050848
are,s,0.22033898305084748
are,r,0.13559322033898305
are,i,0.11864406779661017
are,t,0.08474576271186442
are,m,0.05084745762711864
are,l,0.03389830508474576
are,-,0.01694915254237288
are,z,0.01694915254237288
hot,o,0.8571428571428571
hot,e,0.14285714285714288
 ph,o,1.0
l p,h,0.5
l p,r,0.5
il ,p,0.5
il ,d,0.25
il ,m,0.25
lag,e,0.8372093023255814
lag,u,0.06976744186046512
lag,i,0.023255813953488372
lag,o,0.023255813953488372
lag,r,0.023255813953488372
lag,é,0.023255813953488372
emm,e,0.8125
emm,a,0.15625
emm,é,0.03125
ena,n,0.34375
ena,i,0.3125
ena,c,0.09375
ena,b,0.04166666666666667
ena,d,0.04166666666666667
ena,u,0.04166666666666667
ena,r,0.03125
ena,g,0.020833333333333336
ena,l,0.020833333333333336
ena,y,0.020833333333333336
ena,k,0.010416666666666668
ena,p,0.010416666666666668
ena,î,0.010416666666666668
eni,r,0.5675675675675675
eni,e,0.1081081081081081
eni,l,0.05405405405405405
eni,m,0.05405405405405405
eni,n,0.05405405405405405
eni,s,0.05405405405405405
eni,c,0.027027027027027025
eni,f,0.027027027027027025
eni,è,0.027027027027027025
eni,é,0.027027027027027025
aru,e,0.33333333333333337
aru,s,0.33333333333333337
aru,t,0.16666666666666669
aru,r,0.08333333333333334
aru,z,0.08333333333333334
vri,r,0.4705882352941177
vri,e,0.23529411764705885
vri,è,0.11764705882352942
vri,l,0.05882352941176471
vri,o,0.05882352941176471
vri,q,0.05882352941176471
uvr,e,0.5333333333333333
uvr,i,0.26666666666666666
uvr,a,0.17777777777777778
uvr,é,0.022222222222222223
auv,e,0.48148148148148145
auv,a,0.2222222222222222
auv,r,0.14814814814814814
auv,i,0.07407407407407407
auv,é,0.07407407407407407
pau,l,0.29411764705882354
pau,v,0.23529411764705885
pau,m,0.11764705882352942
pau,t,0.11764705882352942
pau,x,0.11764705882352942
pau,p,0.05882352941176471
pau,s,0.05882352941176471
ela,t,0.3125
ela,n,0.21875
ela,i,0.1875
ela,s,0.0625
ela,b,0.03125
ela,d,0.03125
ela,g,0.03125
ela,l,0.03125
ela,r,0.03125
ela,x,0.03125
ela,y,0.03125
pel,l,0.37209302325581395
pel,a,0.16279069767441862
pel,é,0.13953488372093023
pel,o,0.11627906976744186
pel,e,0.09302325581395349
pel,u,0.046511627906976744
pel,i,0.023255813953488372
pel,s,0.023255813953488372
pel,t,0.023255813953488372
elé,e,0.42857142857142855
elé,g,0.28571428571428575
elé,s,0.28571428571428575
pen,s,0.42574257425742573
pen,d,0.28712871287128716
pen,t,0.18811881188118812
pen,c,0.0594059405940594
pen,a,0.019801980198019802
pen,h,0.009900990099009901
pen,n,0.009900990099009901
pét,i,0.3191489361702128
pét,r,0.23404255319148937
pét,e,0.1702127659574468
pét,u,0.10638297872340426
pét,o,0.06382978723404255
pét,é,0.06382978723404255
pét,a,0.0425531914893617
ppé,e,0.4444444444444444
ppé,t,0.33333333333333337
ppé,s,0.2222222222222222
aud,i,0.45833333333333337
aud,e,0.3125
aud,r,0.125
aud,a,0.08333333333333334
aud,s,0.020833333333333336
lau,d,0.42857142857142855
lau,r,0.28571428571428575
lau,s,0.19047619047619047
lau,b,0.047619047619047616
lau,m,0.047619047619047616
ppl,i,0.6428571428571429
ppl,a,0.17857142857142858
ppl,é,0.17857142857142858
udi,t,0.2745098039215686
udi,c,0.1372549019607843
udi,o,0.11764705882352942
udi,a,0.09803921568627452
udi,e,0.09803921568627452
udi,é,0.05882352941176471
udi,n,0.0392156862745098
udi,q,0.0392156862745098
udi,r,0.0392156862745098
udi,s,0.0392156862745098
udi,b,0.0196078431372549
udi,m,0.0196078431372549
udi,è,0.0196078431372549
uan,t,0.7096774193548387
uan,d,0.08064516129032258
uan,i,0.08064516129032258
uan,c,0.06451612903225806
uan,e,0.04838709677419355
uan,g,0.016129032258064516
uée,s,1.0
ppo,r,0.5555555555555556
ppo,s,0.33333333333333337
ppo,n,0.06349206349206349
ppo,d,0.015873015873015872
ppo,l,0.015873015873015872
ppo,p,0.015873015873015872
rté,s,0.43478260869565216
rté,e,0.391304347826087
rté,b,0.13043478260869565
rté,r,0.043478260869565216
ose,r,0.5333333333333333
ose,n,0.2
ose,s,0.08888888888888889
ose,i,0.044444444444444446
ose,a,0.022222222222222223
ose,f,0.022222222222222223
ose,l,0.022222222222222223
ose,p,0.022222222222222223
ose,t,0.022222222222222223
ose,v,0.022222222222222223
réc,i,0.39669421487603307
réc,o,0.15702479338842976
réc,l,0.09090909090909091
réc,é,0.08264462809917354
réc,a,0.06611570247933884
réc,e,0.06611570247933884
réc,u,0.06611570247933884
réc,h,0.03305785123966942
réc,r,0.03305785123966942
réc,è,0.008264462809917356
pré,s,0.25475285171102663
pré,c,0.2129277566539924
pré,v,0.11026615969581749
pré,p,0.07224334600760457
pré,t,0.07224334600760457
pré,f,0.06083650190114068
pré,d,0.045627376425855515
pré,o,0.034220532319391636
pré,m,0.03041825095057034
pré,h,0.022813688212927757
pré,r,0.019011406844106463
pré,a,0.019011406844106463
pré,l,0.019011406844106463
pré,j,0.01520912547528517
pré,n,0.0038022813688212923
pré,e,0.0038022813688212923
pré,é,0.0038022813688212923
ppr,o,0.4794520547945206
ppr,e,0.1917808219178082
ppr,i,0.1506849315068493
ppr,é,0.136986301369863
ppr,ê,0.04109589041095891
cié,e,0.45454545454545453
cié,s,0.36363636363636365
cié,t,0.18181818181818182
éhe,n,1.0
réh,e,0.625
réh,a,0.25
réh,i,0.125
nsi,o,0.23157894736842105
nsi,d,0.1894736842105263
nsi,s,0.1368421052631579
nsi,b,0.12631578947368421
nsi,t,0.08421052631578947
nsi,f,0.06315789473684211
nsi,g,0.06315789473684211
nsi,v,0.042105263157894736
nsi,n,0.021052631578947368
nsi,e,0.010526315789473684
nsi,l,0.010526315789473684
nsi,p,0.010526315789473684
nsi,r,0.010526315789473684
ens,e,0.33108108108108103
ens,i,0.3108108108108108
ens,é,0.1081081081081081
ens,a,0.0945945945945946
ens,u,0.08108108108108109
ens,o,0.04054054054054054
ens,t,0.02027027027027027
ens, ,0.006756756756756756
ens,c,0.006756756756756756
pre,s,0.4435483870967742
pre,n,0.4032258064516129
pre,m,0.05645161290322581
pre,u,0.04838709677419355
pre,i,0.024193548387096774
pre,t,0.024193548387096774
prê,t,0.6875
prê,c,0.25
prê,m,0.0625
rêt,e,0.4761904761904762
rêt,é,0.28571428571428575
rêt,s,0.19047619047619047
rêt,o,0.047619047619047616
ête,m,0.28571428571428575
ête,s,0.28571428571428575
ête,r,0.25
ête,u,0.10714285714285714
ête,n,0.03571428571428572
ête,t,0.03571428571428572
pri,m,0.2608695652173913
pri,s,0.2536231884057971
pri,v,0.16666666666666669
pri,n,0.09420289855072463
pri,é,0.06521739130434782
pri,t,0.043478260869565216
pri,o,0.036231884057971016
pri,e,0.028985507246376812
pri,c,0.014492753623188406
pri,x,0.014492753623188406
pri,è,0.014492753623188406
pri,k,0.007246376811594203
ivo,i,0.2777777777777778
ivo,r,0.2777777777777778
ivo,l,0.16666666666666669
ivo,t,0.1111111111111111
ivo,n,0.05555555555555555
ivo,q,0.05555555555555555
ivo,u,0.05555555555555555
riv,a,0.3384615384615385
riv,i,0.2153846153846154
riv,e,0.2
riv,é,0.16923076923076924
riv,o,0.07692307692307693
fon,d,0.6025641025641025
fon,c,0.23076923076923075
fon,t,0.10256410256410257
fon,n,0.06410256410256411
ofo,n,0.9166666666666667
ofo,r,0.08333333333333334
rof,i,0.32432432432432434
rof,o,0.2972972972972973
rof,e,0.2702702702702703
rof,a,0.05405405405405405
rof,u,0.027027027027027025
rof,é,0.027027027027027025
rié,t,0.45
rié,s,0.25
rié,e,0.2
rié,r,0.1
rou,v,0.26063829787234044
rou,p,0.1276595744680851
rou,s,0.10106382978723405
rou,i,0.10106382978723405
rou,l,0.09574468085106384
rou,t,0.06914893617021277
rou,b,0.05319148936170213
rou,c,0.03723404255319149
rou,e,0.03723404255319149
rou,g,0.03723404255319149
rou,m,0.026595744680851064
rou,x,0.015957446808510637
rou,n,0.010638297872340425
rou,a,0.005319148936170213
rou,o,0.005319148936170213
rou,k,0.005319148936170213
rou,h,0.005319148936170213
rou,é,0.005319148936170213
uvé,e,0.5
uvé,s,0.375
uvé,n,0.125
ovi,s,0.48648648648648646
ovi,e,0.13513513513513514
ovi,n,0.13513513513513514
ovi,a,0.08108108108108109
ovi,é,0.08108108108108109
ovi,c,0.027027027027027025
ovi,d,0.027027027027027025
ovi,t,0.027027027027027025
rov,i,0.5
rov,e,0.2727272727272727
rov,o,0.22727272727272727
neu,r,0.43421052631578944
neu,x,0.19736842105263158
neu,s,0.14473684210526316
neu,f,0.06578947368421052
neu,v,0.06578947368421052
neu,t,0.052631578947368425
neu,m,0.026315789473684213
neu,i,0.013157894736842106
xim,a,0.5
xim,e,0.125
xim,i,0.125
xim,u,0.125
xim,è,0.125
oxi,q,0.36363636363636365
oxi,c,0.2727272727272727
oxi,m,0.2727272727272727
oxi,e,0.09090909090909091
rox,i,0.5
rox,y,0.33333333333333337
rox,é,0.16666666666666669
ppu,y,0.5
ppu,i,0.25
ppu,r,0.25
pui,s,0.9565217391304348
pui,t,0.043478260869565216
puy,é,0.75
puy,e,0.25
uyé,e,0.5
uyé,s,0.5
uye,r,0.75
uye,u,0.25
âpr,e,1.0
âp,r,1.0
prè,s,0.75
prè,t,0.25
apr,i,0.5
apr,è,0.33333333333333337
apr,é,0.16666666666666669
-mi,d,1.0
s-m,a,0.33333333333333337
s-m,i,0.33333333333333337
s-m,â,0.33333333333333337
ès-,m,0.5
ès-,v,0.5
rès, ,0.33333333333333337
rès,-,0.33333333333333337
rès,e,0.33333333333333337
ude,s,0.3783783783783784
ude,n,0.24324324324324323
ude,r,0.16216216216216217
ude,l,0.08108108108108109
ude,u,0.05405405405405405
ude, ,0.027027027027027025
ude,m,0.027027027027027025
ude,t,0.027027027027027025
rel,l,0.25
rel,a,0.2222222222222222
rel,i,0.19444444444444442
rel,e,0.125
rel,s,0.04166666666666667
rel,u,0.04166666666666667
rel,â,0.04166666666666667
rel,è,0.04166666666666667
rel,é,0.027777777777777776
rel,o,0.013888888888888888
uar,t,0.35294117647058826
uar,d,0.23529411764705885
uar,a,0.17647058823529413
uar,e,0.17647058823529413
uar,r,0.05882352941176471
aq,u,1.0
ar,r,0.21608040201005024
ar,c,0.15075376884422112
ar,t,0.1457286432160804
ar,m,0.1206030150753769
ar,g,0.10050251256281408
ar,b,0.06532663316582915
ar,i,0.05527638190954774
ar,a,0.04020100502512562
ar,o,0.02512562814070352
ar,d,0.02512562814070352
ar,n,0.010050251256281405
ar,p,0.010050251256281405
ar,s,0.010050251256281405
ar,e,0.005025125628140703
ar,y,0.005025125628140703
ar,è,0.005025125628140703
ar,ê,0.005025125628140703
ar,ô,0.005025125628140703
squ,e,0.6478873239436619
squ,i,0.15492957746478875
squ,a,0.08450704225352113
squ,é,0.08450704225352113
squ,',0.01408450704225352
squ,o,0.01408450704225352
esq,u,1.0
bis,c,0.2727272727272727
bis,h,0.18181818181818182
bis,o,0.18181818181818182
bis,a,0.09090909090909091
bis,e,0.09090909090909091
bis,s,0.09090909090909091
bis,t,0.09090909090909091
hid,e,0.4
hid,i,0.4
hid,j,0.2
afa,r,0.42857142857142855
afa,u,0.28571428571428575
afa,l,0.14285714285714288
afa,t,0.14285714285714288
lèt,e,1.0
alè,r,0.33333333333333337
alè,t,0.33333333333333337
alè,z,0.33333333333333337
bal,l,0.3283582089552239
bal,a,0.20895522388059704
bal,e,0.11940298507462688
bal,i,0.05970149253731344
bal,t,0.05970149253731344
bal,k,0.04477611940298507
bal,n,0.02985074626865672
bal,è,0.02985074626865672
bal, ,0.01492537313432836
bal,b,0.01492537313432836
bal,c,0.01492537313432836
bal,d,0.01492537313432836
bal,o,0.01492537313432836
bal,s,0.01492537313432836
bal,u,0.01492537313432836
bal,z,0.01492537313432836
rba,i,0.1851851851851852
rba,l,0.14814814814814814
rba,n,0.14814814814814814
rba,t,0.14814814814814814
rba,ï,0.14814814814814814
rba,r,0.1111111111111111
rba,b,0.037037037037037035
rba,g,0.037037037037037035
rba,u,0.037037037037037035
arb,i,0.2222222222222222
arb,o,0.2222222222222222
arb,r,0.16666666666666669
arb,a,0.1388888888888889
arb,u,0.1388888888888889
arb,e,0.08333333333333334
arb,è,0.027777777777777776
rbi,t,0.5
rbi,e,0.21428571428571427
rbi,h,0.07142857142857144
rbi,l,0.07142857142857144
rbi,v,0.07142857142857144
rbi,è,0.07142857142857144
rbo,n,0.5384615384615384
rbo,r,0.23076923076923075
rbo,u,0.15384615384615385
rbo,i,0.07692307692307693
rbr,e,0.8333333333333333
rbr,i,0.16666666666666669
noë,l,1.0
 no,i,0.42857142857142855
 no,ë,0.28571428571428575
 no,r,0.14285714285714288
 no,u,0.14285714285714288
e n,o,0.5
e n,a,0.16666666666666669
e n,e,0.16666666666666669
e n,u,0.16666666666666669
re ,d,0.28571428571428575
re ,c,0.07142857142857144
re ,e,0.07142857142857144
re ,f,0.07142857142857144
re ,i,0.07142857142857144
re ,m,0.07142857142857144
re ,n,0.07142857142857144
re ,p,0.07142857142857144
re ,r,0.07142857142857144
re ,s,0.07142857142857144
re ,é,0.07142857142857144
sea,u,1.0
cea,u,1.0
ïqu,e,1.0
aïq,u,1.0
haï,l,0.42857142857142855
haï,q,0.14285714285714288
haï,r,0.14285714285714288
haï,s,0.14285714285714288
haï,t,0.14285714285714288
ïsm,e,1.0
aïs,m,1.0
êch,e,0.68
êch,é,0.2
êch,a,0.08
êch,i,0.04
vêc,h,1.0
evê,t,0.5
evê,c,0.33333333333333337
evê,q,0.16666666666666669
êqu,e,1.0
vêq,u,1.0
iac,r,0.6666666666666667
iac,e,0.33333333333333337
hip,o,0.33333333333333337
hip,e,0.2222222222222222
hip,p,0.2222222222222222
hip,i,0.1111111111111111
hip,s,0.1111111111111111
tec,h,0.5483870967741935
tec,t,0.4516129032258065
cto,r,0.5185185185185186
cto,i,0.2222222222222222
cto,l,0.1111111111111111
cto,n,0.07407407407407407
cto,b,0.037037037037037035
cto,u,0.037037037037037035
ral,e,0.44705882352941173
ral,i,0.36470588235294116
ral,l,0.10588235294117647
ral,y,0.047058823529411764
ral,d,0.011764705882352941
ral,o,0.011764705882352941
ral,t,0.011764705882352941
hiv,e,0.6666666666666667
hiv,i,0.33333333333333337
rèn,e,1.0
arè,m,0.33333333333333337
arè,n,0.33333333333333337
arè,s,0.33333333333333337
arê,t,1.0
rge,n,0.36231884057971014
rge,r,0.2753623188405797
rge,s,0.11594202898550725
rge,o,0.07246376811594203
rge,m,0.057971014492753624
rge,l,0.028985507246376812
rge,u,0.028985507246376812
rge, ,0.014492753623188406
rge,a,0.014492753623188406
rge,i,0.014492753623188406
rge,t,0.014492753623188406
arg,e,0.44285714285714284
arg,i,0.14285714285714288
arg,o,0.11428571428571428
arg,u,0.11428571428571428
arg,n,0.08571428571428572
arg,é,0.05714285714285714
arg,a,0.04285714285714286
rgi,e,0.3783783783783784
rgi,n,0.24324324324324323
rgi,t,0.1081081081081081
rgi,s,0.08108108108108109
rgi,q,0.05405405405405405
rgi,r,0.05405405405405405
rgi,c,0.027027027027027025
rgi,l,0.027027027027027025
rgi,v,0.027027027027027025
rgo,t,0.41666666666666663
rgo,n,0.33333333333333337
rgo,g,0.08333333333333334
rgo,s,0.08333333333333334
rgo,u,0.08333333333333334
got,e,0.5
got,i,0.35714285714285715
got,a,0.07142857142857144
got,s,0.07142857142857144
gua,d,0.2
gua,l,0.2
gua,n,0.2
gua,r,0.2
gua,t,0.2
rgu,e,0.5
rgu,m,0.3125
rgu,a,0.0625
rgu,l,0.0625
rgu,r,0.0625
gum,e,1.0
cra,t,0.36363636363636365
cra,i,0.16666666666666669
cra,s,0.10606060606060605
cra,c,0.07575757575757576
cra,n,0.07575757575757576
cra,b,0.045454545454545456
cra,m,0.045454545454545456
cra,q,0.045454545454545456
cra,v,0.045454545454545456
cra,p,0.015151515151515152
cra,y,0.015151515151515152
toc,r,0.28
toc,h,0.2
toc,k,0.2
toc,o,0.16
toc,a,0.04
toc,u,0.04
toc,y,0.04
toc,é,0.04
hmé,t,1.0
izo,n,0.8
izo,p,0.2
riz,o,0.6666666666666667
riz,e,0.16666666666666669
riz,i,0.16666666666666669
atu,r,0.6949152542372882
atu,i,0.10169491525423728
atu,m,0.05084745762711864
atu,a,0.03389830508474576
atu,e,0.03389830508474576
atu,l,0.03389830508474576
atu,t,0.03389830508474576
atu,o,0.01694915254237288
rmo,n,0.6666666666666667
rmo,i,0.1111111111111111
rmo,t,0.1111111111111111
rmo,m,0.05555555555555555
rmo,y,0.05555555555555555
aul,e,0.28571428571428575
aul,t,0.28571428571428575
aul,l,0.14285714285714288
aul,a,0.09523809523809523
aul,h,0.047619047619047616
aul,i,0.047619047619047616
aul,k,0.047619047619047616
aul,o,0.047619047619047616
rôm,e,1.0
arô,m,1.0
rpa,t,0.33333333333333337
rpa,i,0.16666666666666669
rpa,r,0.16666666666666669
rpa,s,0.16666666666666669
rpa,y,0.16666666666666669
arp,e,0.5333333333333333
arp,a,0.13333333333333333
arp,i,0.13333333333333333
arp,o,0.13333333333333333
arp,é,0.06666666666666667
rpe,n,0.42857142857142855
rpe,l,0.35714285714285715
rpe,r,0.14285714285714288
rpe,m,0.07142857142857144
rrê,t,1.0
êté,e,0.6666666666666667
êté,s,0.33333333333333337
êto,i,1.0
rhe,s,1.0
rrh,e,1.0
ièr,e,1.0
riè,r,0.8636363636363636
riè,v,0.09090909090909091
riè,m,0.045454545454545456
iér,a,0.42857142857142855
iér,é,0.42857142857142855
iér,o,0.14285714285714288
-ga,r,1.0
e-g,a,0.33333333333333337
e-g,l,0.33333333333333337
e-g,o,0.33333333333333337
re-,p,0.5
re-,b,0.1
re-,c,0.1
re-,f,0.1
re-,g,0.1
re-,l,0.1
ère,s,0.6486486486486487
ère,m,0.1891891891891892
ère,n,0.08108108108108109
ère, ,0.027027027027027025
ère,-,0.027027027027027025
ère,t,0.027027027027027025
-pl,a,0.5
-pl,u,0.5
e-p,i,0.33333333333333337
e-p,a,0.25
e-p,l,0.16666666666666669
e-p,e,0.08333333333333334
e-p,o,0.08333333333333334
e-p,r,0.08333333333333334
rim,e,0.4625
rim,a,0.15
rim,i,0.15
rim,é,0.15
rim,o,0.05
rim,b,0.0125
rim,p,0.0125
rim,è,0.0125
vag,e,0.72
vag,u,0.16
vag,a,0.08
vag,é,0.04
vai,l,0.273972602739726
vai,n,0.2465753424657534
vai,t,0.2191780821917808
vai,s,0.1232876712328767
vai,e,0.1095890410958904
vai,r,0.0273972602739726
van,t,0.6333333333333333
van,c,0.16666666666666669
van,e,0.044444444444444446
van,g,0.03333333333333333
van,i,0.03333333333333333
van,n,0.03333333333333333
van,d,0.022222222222222223
van,s,0.022222222222222223
van,o,0.011111111111111112
ivé,e,0.5
ivé,s,0.4
ivé, ,0.1
oga,t,0.5882352941176471
oga,n,0.23529411764705885
oga,d,0.05882352941176471
oga,m,0.05882352941176471
oga,r,0.05882352941176471
gan,i,0.45098039215686275
gan,t,0.19607843137254904
gan,d,0.09803921568627452
gan,c,0.0784313725490196
gan,g,0.0784313725490196
gan,e,0.05882352941176471
gan,s,0.0392156862745098
rse,m,0.275
rse,r,0.275
rse,s,0.15
rse,i,0.075
rse,n,0.075
rse,l,0.05
rse, ,0.025
rse,c,0.025
rse,t,0.025
rse,u,0.025
ars,e,0.5555555555555556
ars,a,0.1111111111111111
ars,h,0.1111111111111111
ars,o,0.1111111111111111
ars,t,0.1111111111111111
hui,l,0.36363636363636365
hui,s,0.36363636363636365
hui,t,0.2727272727272727
 hu,i,1.0
t h,u,1.0
rt ,d,0.5
rt ,h,0.5
rtè,b,0.33333333333333337
rtè,g,0.33333333333333337
rtè,r,0.33333333333333337
scl,a,0.42857142857142855
scl,e,0.28571428571428575
scl,é,0.28571428571428575
osc,o,0.3
osc,i,0.2
osc,l,0.2
osc,r,0.2
osc,a,0.1
ios,c,0.25
ios,e,0.25
ios,i,0.25
ios,q,0.25
rio,n,0.21568627450980393
rio,l,0.19607843137254904
rio,r,0.17647058823529413
rio,t,0.1372549019607843
rio,d,0.09803921568627452
rio,m,0.0784313725490196
rio,s,0.05882352941176471
rio,c,0.0392156862745098
tés,i,1.0
thu,m,0.33333333333333337
thu,n,0.33333333333333337
thu,r,0.33333333333333337
cle,s,0.26666666666666666
cle,r,0.2333333333333333
cle,n,0.16666666666666669
cle,f,0.13333333333333333
cle, ,0.06666666666666667
cle,m,0.06666666666666667
cle,t,0.06666666666666667
iel,l,0.7317073170731707
iel,s,0.1951219512195122
iel, ,0.024390243902439025
iel,b,0.024390243902439025
iel,d,0.024390243902439025
hmi,d,0.25
hmi,e,0.25
hmi,q,0.25
hmi,t,0.25
yth,m,0.4444444444444444
yth,e,0.2222222222222222
yth,o,0.2222222222222222
yth,i,0.1111111111111111
ryt,h,0.8
ryt,o,0.2
ary,t,0.5
ary,n,0.25
ary,u,0.25
sbe,s,1.0
asb,e,0.5
asb,o,0.5
as,s,0.6282051282051282
as,t,0.1346153846153846
as,p,0.12820512820512822
as,c,0.04487179487179487
as,i,0.025641025641025644
as,y,0.019230769230769232
as,b,0.006410256410256411
as,e,0.006410256410256411
as,o,0.006410256410256411
nse,r,0.2962962962962963
nse,i,0.2592592592592593
nse,n,0.14814814814814814
nse,m,0.08641975308641975
nse,u,0.08641975308641975
nse,s,0.07407407407407407
nse,c,0.012345679012345678
nse,e,0.012345679012345678
nse,v,0.012345679012345678
nse,z,0.012345679012345678
cèt,e,1.0
scè,n,0.8333333333333333
scè,t,0.16666666666666669
scé,n,0.5
scé,l,0.25
scé,t,0.25
ase,r,0.5454545454545454
ase,s,0.18181818181818182
ase,m,0.09090909090909091
ase,u,0.09090909090909091
ase,a,0.045454545454545456
ase,p,0.045454545454545456
sil,e,0.28571428571428575
sil,i,0.28571428571428575
sil,l,0.28571428571428575
sil,h,0.05714285714285714
sil,s,0.02857142857142857
sil,v,0.02857142857142857
sil,è,0.02857142857142857
pec,t,0.9807692307692308
pec,c,0.019230769230769232
spe,c,0.641025641025641
spe,n,0.16666666666666669
spe,r,0.14102564102564102
spe,a,0.025641025641025644
spe,e,0.025641025641025644
asp,i,0.3793103448275862
asp,h,0.20689655172413793
asp,e,0.1724137931034483
asp,é,0.13793103448275862
asp,a,0.06896551724137931
asp,o,0.034482758620689655
erg,e,0.5849056603773585
erg,i,0.1320754716981132
erg,o,0.07547169811320754
erg,é,0.056603773584905655
erg,l,0.03773584905660377
erg,u,0.03773584905660377
erg,m,0.018867924528301886
erg,r,0.018867924528301886
erg,s,0.018867924528301886
erg,y,0.018867924528301886
spé,c,0.5416666666666666
spé,r,0.4375
spé,t,0.020833333333333336
lta,n,0.45833333333333337
lta,t,0.375
lta,g,0.08333333333333334
lta,i,0.08333333333333334
hal,e,0.30303030303030304
hal,l,0.2727272727272727
hal,t,0.18181818181818182
hal,a,0.15151515151515152
hal,-,0.030303030303030304
hal,i,0.030303030303030304
hal,o,0.030303030303030304
sph,a,0.28571428571428575
sph,è,0.28571428571428575
sph,é,0.21428571428571427
sph,i,0.07142857142857144
sph,o,0.07142857142857144
sph,y,0.07142857142857144
yxi,e,1.0
hyx,i,1.0
phy,s,0.875
phy,x,0.125
spi,r,0.5660377358490566
spi,c,0.11320754716981131
spi,t,0.11320754716981131
spi,o,0.07547169811320754
spi,e,0.03773584905660377
spi,l,0.03773584905660377
spi,n,0.03773584905660377
spi,è,0.018867924528301886
pir,e,0.3953488372093023
pir,a,0.34883720930232553
pir,i,0.16279069767441862
pir,é,0.09302325581395349
rin,e,0.4
rin,c,0.25
rin,g,0.1
rin,a,0.06666666666666667
rin,s,0.06666666666666667
rin,i,0.05
rin,t,0.03333333333333333
rin,q,0.016666666666666666
rin,é,0.016666666666666666
son,n,0.5729166666666666
son,s,0.19791666666666669
son,g,0.08333333333333334
son,a,0.04166666666666667
son,d,0.04166666666666667
son,o,0.03125
son,i,0.010416666666666668
son,t,0.010416666666666668
son,y,0.010416666666666668
sas,s,0.6363636363636364
sas,i,0.18181818181818182
sas,t,0.18181818181818182
sau,t,0.3023255813953488
sau,v,0.27906976744186046
sau,r,0.11627906976744186
sau,c,0.06976744186046512
sau,f,0.046511627906976744
sau,g,0.046511627906976744
sau,l,0.046511627906976744
sau,m,0.046511627906976744
sau,p,0.046511627906976744
séc,u,0.6470588235294117
séc,h,0.23529411764705885
séc,e,0.05882352941176471
séc,r,0.05882352941176471
mbl,e,0.4444444444444444
mbl,a,0.35185185185185186
mbl,é,0.16666666666666669
mbl,o,0.018518518518518517
mbl,è,0.018518518518518517
emb,l,0.4705882352941177
emb,a,0.18627450980392157
emb,r,0.1568627450980392
emb,o,0.10784313725490197
